"pre","ACD","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOF_avg","NOF_max","NOF_sum","NOI","NOM_avg","NOM_max","NOM_sum","NOT","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC","CC_avg","CC_max","CC_sum","target"
0,0,1.25,2,5,1.75,5,7,1.25,2,5,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,23,1.25,2,5,FALSE
1,0,5,5,5,18,18,18,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,31,5,5,5,FALSE
2,0,0.666666666666667,2,4,3.5,9,21,1.66666666666667,3,10,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1.16666666666667,3,7,42,1.83333333333333,3,11,FALSE
3,0,5.3968253968254,74,340,9.74603174603175,105,614,1.73015873015873,7,109,18.5,33,37,0,31.5,56,63,1,13,26,26,0,0,0,0.777777777777778,3,49,850,3.33333333333333,25,210,FALSE
3,0,4.125,10,33,8.375,21,67,2.75,6,22,0,0,0,0,8,8,8,1,0,0,0,0,0,0,1.125,3,9,97,3.125,6,25,FALSE
0,0,4.8,17,24,7.6,24,38,1.8,5,9,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1.2,3,6,64,3.4,7,17,FALSE
1,6,13.7,45,137,14,37,140,1.5,3,15,18,18,18,0,10,10,10,1,0,0,0,0,0,0,0.7,2,7,203,2.7,13,27,TRUE
3,6,8.17241379310345,31,237,10.4137931034483,41,302,1.82758620689655,5,53,7.5,25,30,0,7.25,17,29,1,0,0,0,0,0,0,0.896551724137931,5,26,448,2.55172413793103,15,74,TRUE
3,11,13,53,286,18.9545454545455,62,417,2.63636363636364,7,58,34,34,34,0,22,22,22,1,0,0,0,0,0,0,0.636363636363636,2,14,546,4,20,88,TRUE
2,2,7.42105263157895,38,141,12.1052631578947,38,230,2.78947368421053,5,53,7,14,14,0,9.5,18,19,1,0,0,0,0,0,0,0.789473684210526,2,15,341,3.57894736842105,12,68,TRUE
0,0,1.8125,9,29,4.3125,12,69,1.25,2,20,1.33333333333333,3,4,0,5.33333333333333,10,16,1,0,0,0,0,0,0,2.125,4,34,126,1.625,4,26,FALSE
1,0,16.4285714285714,57,115,15.2857142857143,36,107,2,3,14,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.42857142857143,3,10,146,3.57142857142857,7,25,FALSE
0,0,3.33333333333333,5,10,7,13,21,2.33333333333333,4,7,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,4,4,40,2.33333333333333,4,7,FALSE
6,0,8.63636363636364,51,95,12.4545454545455,55,137,2.36363636363636,6,26,1,1,1,0,10,10,10,1,0,0,0,1,1,1,1.27272727272727,3,14,202,3.72727272727273,12,41,TRUE
1,0,8.16666666666667,17,49,8.33333333333333,15,50,1.16666666666667,2,7,8,8,8,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,2,5,91,1.66666666666667,2,10,FALSE
0,0,4.77777777777778,21,43,8.11111111111111,31,73,1.66666666666667,3,15,8,8,8,0,9,9,9,1,0,0,0,0,0,0,1.11111111111111,3,10,112,2.88888888888889,7,26,FALSE
5,0,2.9,22,58,5.85,41,117,1.5,4,30,0.8,2,4,0,4,11,20,1,0,0,0,0,0,0,1.35,3,27,195,2.55,19,51,FALSE
9,5,7.27586206896552,88,211,10.7931034482759,101,313,1.86206896551724,6,54,6,8,12,0,14,15,28,1,1,2,2,0.5,1,1,1.13793103448276,3,33,448,2.75862068965517,8,80,TRUE
1,0,3.2,6,16,6.2,14,31,1.4,2,7,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,60,1.8,4,9,FALSE
0,0,2,3,6,3.66666666666667,9,11,1.66666666666667,3,5,0,0,0,0,2,2,2,1,2,2,2,1,1,1,1,2,3,29,1.66666666666667,3,5,FALSE
1,0,2.3,6,23,5.4,19,54,1.6,3,16,4,4,4,0,10,10,10,1,0,0,0,0,0,0,0.9,1,9,95,2.2,6,22,FALSE
0,0,3.33333333333333,5,10,7,13,21,2.33333333333333,4,7,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,5,5,41,2.33333333333333,4,7,FALSE
0,0,0,0,0,1.66666666666667,3,5,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,3,3,19,1,1,3,FALSE
6,1,2.55,19,204,5.8875,49,471,1.6625,5,133,2.3,8,23,0,8,22,80,1,0.3,2,3,0,0,0,0.925,4,74,745,2.225,15,178,TRUE
17,3,5.49382716049383,45,445,9.02469135802469,80,731,1.8641975308642,6,151,4.33333333333333,16,26,0,13.5,52,81,1,2.16666666666667,13,13,0,0,0,0.839506172839506,4,68,1040,2.96296296296296,25,240,TRUE
1,0,10.7777777777778,21,97,12.1111111111111,28,109,1.55555555555556,2,14,5.5,10,11,0,4,5,8,1,0,0,0,0.5,1,1,1.33333333333333,4,12,174,2.44444444444444,5,22,FALSE
1,0,4.83333333333333,8,29,6.66666666666667,15,40,2,3,12,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,2,5,69,3.16666666666667,6,19,FALSE
0,0,1.47169811320755,20,78,2.52830188679245,21,134,1.24528301886792,5,66,3.5,10,14,0,13.25,29,53,1,0.25,1,1,0,0,0,0.905660377358491,5,48,277,1.54716981132075,7,82,FALSE
1,0,3.6875,6,59,8.4375,17,135,2.3125,4,37,0,0,0,0,0,0,0,1,0,0,0,16,16,16,1.4375,3,23,199,3.5,7,56,FALSE
0,0,1,2,4,2.25,3,9,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,25,1.5,2,6,FALSE
2,0,2,4,8,3,5,12,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,2,3,29,1.75,3,7,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,0,0,0,0,0,0,7,0,0,0,FALSE
0,0,0.785714285714286,3,11,2.21428571428571,7,31,1.14285714285714,2,16,1,1,1,0,14,14,14,1,0,0,0,0,0,0,0.285714285714286,1,4,70,1.42857142857143,3,20,FALSE
0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,4,4,4,0,0,0,0,0,0,0,0.75,1,3,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,13,0,0,0,0,0,0,0,0.230769230769231,1,3,19,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,6,0,0,0,FALSE
0,0,1.18181818181818,5,13,1.54545454545455,6,17,1,1,11,1,1,1,0,11,11,11,1,0,0,0,0,0,0,0.272727272727273,1,3,50,1.18181818181818,3,13,FALSE
5,1,4.28260869565217,26,197,7.6304347826087,55,351,1.65217391304348,5,76,3.33333333333333,9,10,0,15,41,45,1,0.666666666666667,2,2,0.333333333333333,1,1,0.695652173913043,3,32,533,2.89130434782609,22,133,TRUE
0,1,4.6,6,23,7.4,15,37,2.4,5,12,2,2,2,0,5,5,5,1,0,0,0,0,0,0,1,2,5,62,2.8,6,14,FALSE
0,0,1,2,5,1.6,5,8,1.2,2,6,0,0,0,0,1,1,1,1,2,2,2,4,4,4,1,2,5,26,1.2,2,6,FALSE
1,0,1.29411764705882,8,22,3.11764705882353,15,53,1.29411764705882,3,22,4,4,4,0,17,17,17,1,0,0,0,0,0,0,0.352941176470588,1,6,112,1.76470588235294,4,30,FALSE
10,3,5.53333333333333,52,249,10.7777777777778,104,485,2.04444444444444,7,92,4,17,20,0,9,20,45,1,0,0,0,0,0,0,1.11111111111111,3,50,697,3.62222222222222,33,163,FALSE
1,0,4.5,9,18,9.75,14,39,2.25,3,9,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1,4,4,72,3.75,6,15,FALSE
0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,11,1,1,1,FALSE
2,0,4.44444444444444,11,40,7.33333333333333,20,66,1.66666666666667,3,15,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,2,8,104,2.66666666666667,4,24,FALSE
0,5,5.17391304347826,30,119,10.0869565217391,50,232,2.1304347826087,5,49,3.66666666666667,8,11,0,7.66666666666667,16,23,1,3.33333333333333,10,10,0,0,0,0.652173913043478,2,15,343,3.47826086956522,11,80,FALSE
0,1,2.78260869565217,14,64,4.34782608695652,17,100,1.43478260869565,3,33,2.66666666666667,5,8,0,7.66666666666667,15,23,1,0,0,0,0,0,0,0.869565217391304,2,20,183,2.04347826086957,6,47,FALSE
0,0,1.5,6,18,3,10,36,1.33333333333333,3,16,7,7,7,0,12,12,12,1,0,0,0,0,0,0,0.75,1,9,78,1.5,3,18,FALSE
0,0,1.2,3,6,5.2,16,26,2,5,10,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.4,2,2,44,1.8,5,9,FALSE
3,1,3.55555555555556,16,64,7.27777777777778,20,131,2.16666666666667,5,39,9,9,9,0,18,18,18,1,0,0,0,0,0,0,0.944444444444444,3,17,201,2.66666666666667,6,48,FALSE
0,0,3.14285714285714,9,22,3.57142857142857,11,25,1.14285714285714,2,8,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.714285714285714,2,5,64,1.28571428571429,3,9,FALSE
0,0,6.83333333333333,12,41,7.83333333333333,13,47,1.5,3,9,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,74,2.5,4,15,FALSE
0,0,4.8,6,24,5.8,11,29,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,53,2,4,10,FALSE
0,1,1.88888888888889,4,17,3.11111111111111,10,28,1.11111111111111,2,10,5,5,5,0,9,9,9,1,0,0,0,0,0,0,0.333333333333333,1,3,64,1.22222222222222,2,11,FALSE
0,0,3.66666666666667,6,11,2.66666666666667,4,8,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,26,1.66666666666667,3,5,FALSE
1,0,6,9,18,6.33333333333333,9,19,1.66666666666667,3,5,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,2,2,39,1.66666666666667,2,5,FALSE
3,0,4.21428571428571,16,59,4.35714285714286,12,61,1.14285714285714,2,16,2,2,2,0,7,7,7,1,4,4,4,7,7,7,1.42857142857143,3,20,115,1.78571428571429,4,25,TRUE
0,0,6,16,24,6,13,24,1,1,4,0,0,0,0,3,3,3,1,0,0,0,1,1,1,1.75,3,7,44,2.5,4,10,FALSE
0,0,4.75,11,19,5.75,12,23,1,1,4,0,0,0,0,3,3,3,1,0,0,0,1,1,1,1.75,3,7,43,2.5,4,10,FALSE
1,2,6,19,72,10.9166666666667,29,131,2.5,5,30,1,1,1,0,12,12,12,1,0,0,0,0,0,0,0.916666666666667,3,11,191,3.5,7,42,FALSE
3,1,6.14285714285714,19,43,14.5714285714286,49,102,1.85714285714286,3,13,0,0,0,0,7,7,7,1,0,0,0,0,0,0,1.71428571428571,3,12,154,4.28571428571429,10,30,TRUE
1,0,5.22222222222222,11,47,6.77777777777778,17,61,1.88888888888889,4,17,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,108,2.44444444444444,5,22,FALSE
1,0,7.2,14,36,9.6,22,48,1.8,4,9,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,80,2.8,6,14,FALSE
0,0,7.4,22,37,11,32,55,2.2,4,11,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,92,3.6,9,18,FALSE
5,1,5.45,12,109,8.35,32,167,1.65,4,33,15,15,15,0,20,20,20,1,0,0,0,0,0,0,1.05,3,21,286,2.8,8,56,FALSE
4,5,5.94117647058824,48,101,11.1764705882353,92,190,1.88235294117647,5,32,2,2,2,0,17,17,17,1,0,0,0,0,0,0,1.17647058823529,3,20,251,4.41176470588235,34,75,TRUE
16,8,4.43636363636364,44,244,7.52727272727273,54,414,1.70909090909091,5,94,8,8,8,0,45,45,45,1,11,11,11,3,3,3,0.745454545454545,3,41,641,2.67272727272727,13,147,FALSE
1,0,1.33333333333333,2,4,2.33333333333333,3,7,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1,1,3,19,1,1,3,FALSE
0,0,1.25,2,5,3.75,9,15,1.5,2,6,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,31,1.75,3,7,FALSE
0,0,2.5,5,5,6.5,12,13,2.5,4,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,27,3.5,6,7,FALSE
1,1,3.58064516129032,15,111,7.12903225806452,24,221,1.48387096774194,3,46,4,7,8,0,14,24,28,1,1,1,2,1.5,2,3,1.12903225806452,3,35,337,2.80645161290323,7,87,FALSE
1,0,6.5,8,26,9.25,14,37,2.25,3,9,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,68,3.25,5,13,FALSE
2,1,7.22222222222222,24,130,5.55555555555556,25,100,1.05555555555556,2,19,6,6,6,0,10,10,10,1,6,6,6,8,8,8,0.333333333333333,1,6,174,1.22222222222222,3,22,FALSE
2,1,4.25,8,34,8,24,64,1.875,4,15,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.875,2,7,113,2.25,5,18,TRUE
0,1,2.14285714285714,6,15,2.28571428571429,8,16,1.14285714285714,2,8,1,1,1,0,6,6,6,1,0,0,0,1,1,1,0.571428571428571,1,4,49,1,1,7,FALSE
3,2,6.14285714285714,35,172,8.46428571428571,51,237,1.71428571428571,4,48,5.5,9,11,0,11,17,22,1,8.5,17,17,3,6,6,0.857142857142857,4,24,366,1.82142857142857,5,51,FALSE
3,1,9,24,153,10.3529411764706,27,176,1.76470588235294,4,30,9,9,9,0,10,10,10,1,7,7,7,7,7,7,0.529411764705882,2,9,253,2.23529411764706,7,38,FALSE
0,2,5.16666666666667,15,31,8.83333333333333,31,53,1.33333333333333,3,8,5,5,5,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,90,1.16666666666667,2,7,FALSE
10,3,8.14285714285714,33,285,11.8285714285714,43,414,1.68571428571429,4,59,4.5,7,9,0,16,27,32,1,18.5,37,37,1.5,3,3,1.08571428571429,6,38,582,2.45714285714286,11,86,TRUE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,FALSE
10,8,9.30434782608696,49,214,11.7391304347826,59,270,1.34782608695652,3,31,5,12,15,0,6.66666666666667,14,20,1,0,0,0,1,3,3,1.04347826086957,3,24,413,2.1304347826087,5,49,FALSE
0,0,7.22222222222222,30,65,7.66666666666667,30,69,1.77777777777778,5,16,1,2,2,0,4.5,7,9,1,0,0,0,0,0,0,0.777777777777778,2,7,122,2.22222222222222,9,20,FALSE
2,0,7.04166666666667,24,169,9.41666666666667,31,226,1.91666666666667,5,46,1,3,3,0,6,14,18,1,2,5,6,2,6,6,0.75,3,18,327,2.375,9,57,FALSE
2,2,7.23809523809524,42,152,7.71428571428571,52,162,1.23809523809524,3,26,5,5,5,0,12,12,12,1,14,14,14,9,9,9,0.80952380952381,4,17,250,1.52380952380952,5,32,FALSE
5,1,6.3125,20,101,10.1875,34,163,2.375,6,38,3,6,9,0,5.33333333333333,10,16,1,0,0,0,0,0,0,0.8125,3,13,249,3,7,48,FALSE
3,0,3.71428571428571,10,26,5.42857142857143,20,38,1.71428571428571,6,12,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.428571428571429,1,3,78,2.14285714285714,7,15,FALSE
1,0,4.86666666666667,20,73,6.06666666666667,21,91,1.53333333333333,5,23,1,2,2,0,6,10,12,1,0.5,1,1,1.5,3,3,0.666666666666667,3,10,155,1.8,6,27,FALSE
11,16,10.7837837837838,64,399,15.0540540540541,100,557,1.54054054054054,4,57,28,28,28,0,27,27,27,1,3,3,3,4,4,4,1.13513513513514,6,42,802,1.72972972972973,5,64,TRUE
1,0,29,58,58,39.5,78,79,2.5,4,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,106,8,15,16,FALSE
0,0,8,8,8,10,10,10,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,16,1,1,1,FALSE
0,2,10,35,240,11.8333333333333,41,284,1.79166666666667,4,43,12,12,12,0,13,13,13,1,5,5,5,11,11,11,0.916666666666667,5,22,393,2.625,9,63,FALSE
0,0,2.37777777777778,30,107,3.15555555555556,37,142,1.11111111111111,2,50,1.5,4,6,0,11.25,42,45,1,1.5,6,6,0,0,0,1.33333333333333,4,60,257,2.08888888888889,17,94,FALSE
1,0,2.91666666666667,5,35,3.66666666666667,13,44,1.08333333333333,2,13,0,0,0,0,7,7,7,1,8,8,8,5,5,5,0.5,1,6,94,1.08333333333333,2,13,TRUE
1,0,7.28571428571429,24,51,10.8571428571429,23,76,2.14285714285714,4,15,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,2,4,127,3,6,21,FALSE
12,13,10.8518518518519,97,293,13.4074074074074,150,362,1.55555555555556,3,42,12,12,12,0,23,23,23,1,1,1,1,4,4,4,0.666666666666667,6,18,494,1.92592592592593,5,52,FALSE
0,0,0,0,0,0.4,1,2,0.4,1,2,1,1,1,0,5,5,5,1,5,5,5,0,0,0,0.4,1,2,24,0.4,1,2,FALSE
1,0,3.53846153846154,13,46,8.07692307692308,41,105,1.61538461538462,5,21,0,0,0,0,6,10,12,1,0.5,1,1,0.5,1,1,1.46153846153846,4,19,157,3,11,39,FALSE
1,0,5,14,40,10.125,28,81,2,3,16,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.875,1,7,123,3.625,8,29,FALSE
1,1,4,12,48,9.66666666666667,23,116,2.33333333333333,5,28,0,0,0,0,12,12,12,1,0,0,0,0,0,0,1.5,3,18,155,3.41666666666667,8,41,FALSE
1,0,1.5,3,6,4.25,11,17,1.25,2,5,3,3,3,0,4,4,4,1,5,5,5,0,0,0,1,2,4,43,2,5,8,FALSE
3,0,1.64285714285714,6,23,3.35714285714286,9,47,1.21428571428571,2,17,3,4,9,0,4.33333333333333,6,13,1,0.666666666666667,2,2,0.333333333333333,1,1,1.14285714285714,4,16,112,1.21428571428571,2,17,FALSE
2,0,2,8,16,4.75,22,38,1.375,4,11,5,5,5,0,8,8,8,1,5,5,5,0,0,0,1,3,8,76,1.5,5,12,FALSE
0,0,0.833333333333333,2,5,2.83333333333333,9,17,1.33333333333333,3,8,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.666666666666667,2,4,36,1.66666666666667,5,10,FALSE
3,2,5.10526315789474,24,97,8.94736842105263,41,170,1.78947368421053,5,34,4.5,8,9,0,9,15,18,1,1,2,2,0.5,1,1,0.789473684210526,3,15,265,2.52631578947368,10,48,FALSE
2,2,6,14,60,6.1,18,61,1.3,2,13,1,1,1,0,9,9,9,1,0,0,0,1,1,1,1.4,4,14,101,1.1,2,11,TRUE
1,0,1,1,2,1.5,2,3,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,3,3,12,1,1,2,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,7,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,7,0,0,0,FALSE
0,0,1.14285714285714,7,24,2.9047619047619,10,61,1.23809523809524,2,26,1,1,1,0,19,19,19,1,0,0,0,2,2,2,1.19047619047619,3,25,123,1.47619047619048,3,31,FALSE
2,5,5.11904761904762,27,215,7.30952380952381,31,307,1.45238095238095,4,61,1.42857142857143,5,10,0,5.57142857142857,26,39,1,0.714285714285714,5,5,0.428571428571429,2,3,1.02380952380952,3,43,476,1.73809523809524,5,73,FALSE
0,0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,3,3,10,1,1,2,FALSE
1,2,7.63636363636364,34,84,8.36363636363636,47,92,1.54545454545455,5,17,1,1,1,0,10,10,10,1,1,1,1,1,1,1,0.272727272727273,1,3,149,1.72727272727273,5,19,FALSE
0,0,1.33333333333333,3,4,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,3,3,15,1,1,3,FALSE
1,1,2.22222222222222,11,20,5.22222222222222,20,47,1.55555555555556,4,14,5,5,5,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,1,6,86,1.55555555555556,6,14,TRUE
3,2,3.54545454545455,27,117,6.54545454545455,51,216,1.60606060606061,6,53,1.83333333333333,7,11,0,5.5,17,33,1,0,0,0,0,0,0,0.606060606060606,4,20,344,2.3030303030303,10,76,FALSE
0,0,2.125,7,17,3.125,9,25,1.25,2,10,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,52,1.625,3,13,FALSE
2,4,5.4375,30,174,7.8125,34,250,1.40625,4,45,4,7,12,0,9.66666666666667,19,29,1,0.333333333333333,1,1,1,3,3,1.125,3,36,392,2.03125,5,65,FALSE
0,2,4,9,48,8.5,24,102,1.91666666666667,4,23,1,1,1,0,12,12,12,1,0,0,0,0,0,0,1.25,2,15,146,3.33333333333333,11,40,FALSE
3,0,4,9,20,4.2,10,21,1.2,2,6,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.6,3,3,44,1.4,3,7,FALSE
3,0,1,2,5,2.4,5,12,1.4,2,7,0,0,0,0,1,1,1,1,2,2,2,4,4,4,1.2,2,6,30,1.4,2,7,FALSE
0,0,1,1,4,1,1,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,4,4,4,0.25,1,1,16,1,1,4,FALSE
0,0,0.666666666666667,2,2,0.333333333333333,1,1,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,3,4,13,1,1,3,FALSE
2,0,4.5,7,9,5,9,10,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,22,2.5,4,5,FALSE
1,9,4.88235294117647,16,83,12.3529411764706,38,210,1.58823529411765,4,27,0.5,1,1,0,3,6,6,1,0,0,0,5.5,10,11,0.764705882352941,6,13,292,2.29411764705882,11,39,FALSE
4,1,3.25714285714286,17,114,5.97142857142857,32,209,1.4,4,49,9,9,9,0,35,35,35,1,0,0,0,0,0,0,0.857142857142857,4,30,313,2.08571428571429,7,73,TRUE
3,0,5.5,11,22,8.25,18,33,1.25,2,5,2,2,2,0,4,4,4,1,3,3,3,0,0,0,0.75,2,3,63,2.25,4,9,FALSE
0,0,0.8,2,4,1.8,4,9,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,26,1.2,2,6,FALSE
1,2,5.8,25,58,7,26,70,1.5,2,15,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.3,2,3,109,1.8,4,18,TRUE
0,1,1.5,3,3,4,7,8,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,3,5,6,17,1,1,2,FALSE
0,4,5.33333333333333,16,64,7.08333333333333,22,85,1.33333333333333,2,16,1,1,1,0,11,11,11,1,0,0,0,1,1,1,2,4,24,128,1.41666666666667,3,17,FALSE
0,1,2.71428571428571,10,19,3.42857142857143,8,24,1.28571428571429,2,9,3,3,3,0,7,7,7,1,0,0,0,0,0,0,1.14285714285714,5,8,49,1.28571428571429,3,9,FALSE
1,0,2,5,6,6.66666666666667,15,20,2,4,6,1.5,3,3,0,1.5,2,3,1,0,0,0,0,0,0,1.66666666666667,3,5,41,2.33333333333333,5,7,FALSE
0,0,0.6,1,3,1.4,3,7,1,1,5,1,1,1,0,5,5,5,1,1,1,1,0,0,0,0.6,2,3,25,1.2,2,6,FALSE
0,1,2.33333333333333,17,28,4.08333333333333,19,49,1.25,2,15,2,2,2,0,12,12,12,1,1,1,1,0,0,0,0.833333333333333,2,10,86,1.91666666666667,7,23,FALSE
0,0,4.4,17,22,8.4,28,42,1.4,2,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,59,2.4,5,12,FALSE
2,0,1.18181818181818,9,13,2.45454545454545,12,27,1,1,11,5,5,5,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,1,7,71,1.09090909090909,2,12,FALSE
4,0,3.84615384615385,14,50,4.23076923076923,14,55,1.30769230769231,2,17,2,2,2,0,13,13,13,1,0,0,0,0,0,0,0.769230769230769,1,10,111,1.76923076923077,4,23,FALSE
0,1,8.5,17,34,15.5,31,62,2.5,4,10,0,0,0,0,1,1,1,1,0,0,0,3,3,3,1.25,2,5,121,3.5,6,14,FALSE
1,2,4.16666666666667,11,25,7.33333333333333,17,44,2,3,12,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,73,2.16666666666667,4,13,FALSE
0,0,7.33333333333333,14,22,7.66666666666667,16,23,1.66666666666667,3,5,0,0,0,0,1,1,1,1,0,0,0,2,2,2,1.33333333333333,2,4,44,2.33333333333333,5,7,FALSE
1,5,8.45454545454546,21,93,12.8181818181818,34,141,2.09090909090909,4,23,2,2,2,0,11,11,11,1,0,0,0,0,0,0,1.18181818181818,5,13,218,3.09090909090909,7,34,TRUE
0,1,6,11,12,10,17,20,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,3.5,6,7,42,2,3,4,FALSE
5,0,3.08333333333333,8,37,3.33333333333333,10,40,1.25,2,15,1,1,1,0,9,9,9,1,0,0,0,3,3,3,1,2,12,84,1.75,4,21,FALSE
5,0,3.85714285714286,10,27,4.14285714285714,12,29,1.28571428571429,2,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1,2,7,62,1.71428571428571,4,12,FALSE
0,1,3,16,45,5.06666666666667,26,76,1.13333333333333,3,17,4,4,4,0,15,15,15,1,1,1,1,0,0,0,0.533333333333333,2,8,139,1.46666666666667,5,22,FALSE
1,2,4.16666666666667,11,25,7.33333333333333,17,44,2,3,12,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,73,2.16666666666667,4,13,FALSE
0,0,1,1,1,2,2,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,14,1,1,1,FALSE
3,1,12,12,12,19,19,19,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,32,3,3,3,FALSE
2,2,7.77777777777778,45,70,10,65,90,1.33333333333333,3,12,3,3,3,0,9,9,9,1,1,1,1,0,0,0,0.666666666666667,1,6,134,1.55555555555556,3,14,FALSE
3,0,3,5,9,3.66666666666667,6,11,1.33333333333333,2,4,0,0,0,0,3,3,3,1,1,1,1,0,0,0,0.333333333333333,1,1,30,1.33333333333333,2,4,FALSE
2,0,4,11,16,4.25,8,17,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,36,1.25,2,5,FALSE
3,8,7.20689655172414,33,209,11.7241379310345,56,340,1.58620689655172,4,46,2.33333333333333,7,7,0,8.66666666666667,21,26,1,3,9,9,1,3,3,0.896551724137931,3,26,490,2.17241379310345,5,63,TRUE
